scenario_id,scenario_duration_id,hotspot_label,segment,edge_from,edge_to,is_top25_segment,top_segment_rank,selected_flow_count,estimated_offered_rate_mbps,isl_capacity_mbps,scheduled_load_ratio,edge_rank_by_load,mean_utilization,p95_utilization,max_utilization,utilization_sample_count,yellow_count,red_count,yellow_plus_red_count,br_path_decision_count,br_path_br_selected,br_path_sbr_selected,br_path_fallback,br_path_no_route,br_path_sbr_ratio,br_path_sbr_ratio_no_fallback,sbr_share_of_sample_global_sbr,decision_share_of_sample_global_decisions
H100+,H100+_60s,Hotspot-Overload,558->557,558,557,False,,1,4.666666666666667,10.0,0.4666666666666667,214,0.028382655172413795,0.096128,0.105741,58,0,0,0,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,559->558,559,558,False,,1,4.666666666666667,10.0,0.4666666666666667,217,0.030042413793103448,0.094973,0.162216,56,0,0,0,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,520->559,520,559,False,,1,4.666666666666667,10.0,0.4666666666666667,203,0.011605637931034482,0.045661,0.058878,52,0,0,0,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,176->136,176,136,True,1,4,10.666666666666666,10.0,1.0666666666666669,40,0.568131797979798,0.778636,0.890916,198,279,515,794,33694,23267,10427,0,0,0.30946162521517184,0.30946162521517184,0.037526497442929276,0.0033694
H80,H80_200s,Hotspot-High,135->175,135,175,True,2,5,13.333333333333332,10.0,1.3333333333333333,35,0.5989270707070707,0.742712,0.807037,198,716,145,861,90717,80861,9856,0,0,0.10864556808536438,0.10864556808536438,0.03547148353289642,0.0090717
H80,H80_200s,Hotspot-High,175->135,175,135,True,3,5,13.333333333333332,10.0,1.3333333333333333,36,0.5491173838383838,0.731774,0.824389,198,366,461,827,30329,20285,10044,0,0,0.33116818886214516,0.33116818886214516,0.03614809056457098,0.0030329
H80,H80_200s,Hotspot-High,136->176,136,176,True,4,4,10.666666666666666,10.0,1.0666666666666669,39,0.5831699595959596,0.723616,0.835508,198,761,160,921,87014,77606,9408,0,0,0.10812053232813111,0.10812053232813111,0.03385914337231022,0.0087014
H80,H80_200s,Hotspot-High,135->95,135,95,True,5,11,29.33333333333333,10.0,2.933333333333333,22,0.4979234444444444,0.695133,0.862333,198,303,277,580,27344,18225,9119,0,0,0.3334918080748976,0.3334918080748976,0.032819040009789205,0.0027344
H80,H80_200s,Hotspot-High,95->135,95,135,True,6,11,29.33333333333333,10.0,2.933333333333333,21,0.5540486919191919,0.68415,0.74926,198,515,172,687,105290,97939,7351,0,0,0.06981669674233071,0.06981669674233071,0.026456054733190095,0.010529
H80,H80_200s,Hotspot-High,96->136,96,136,True,7,10,26.666666666666664,10.0,2.6666666666666665,25,0.5146788383838384,0.652468,0.743435,198,446,144,590,117875,110195,7680,0,0,0.06515376458112407,0.06515376458112407,0.027640117038620585,0.0117875
H80,H80_200s,Hotspot-High,136->96,136,96,True,8,10,26.666666666666664,10.0,2.6666666666666665,26,0.4639871565656566,0.64646,0.826672,198,320,157,477,27220,17676,9544,0,0,0.3506245407788391,0.3506245407788391,0.03434860377820246,0.002722
H80,H80_200s,Hotspot-High,55->95,55,95,True,9,13,34.666666666666664,10.0,3.4666666666666663,4,0.4785823131313131,0.645259,0.709061,198,350,177,527,113040,108506,4534,0,0,0.04010969568294409,0.04010969568294409,0.01631774617878981,0.011304
H80,H80_200s,Hotspot-High,15->55,15,55,True,10,13,34.666666666666664,10.0,3.4666666666666663,1,0.46441801515151515,0.640327,0.723528,198,305,166,471,141140,137677,3463,0,0,0.024535921779793114,0.024535921779793114,0.012463245482388422,0.014114
H80,H80_200s,Hotspot-High,643->683,643,683,True,11,12,32.0,10.0,3.2,18,0.4823623080808081,0.637737,0.689718,198,301,160,461,8076,3818,4258,0,0,0.5272412085190689,0.5272412085190689,0.015324429472714382,0.0008076
H80,H80_200s,Hotspot-High,603->643,603,643,True,12,11,29.33333333333333,10.0,2.933333333333333,23,0.501352005050505,0.636239,0.714356,198,253,295,548,4778,1911,2867,0,0,0.6000418585182085,0.6000418585182085,0.010318257233037137,0.0004778
H80,H80_200s,Hotspot-High,644->684,644,684,True,13,13,34.666666666666664,10.0,3.4666666666666663,10,0.47758571717171716,0.635782,0.777196,198,269,166,435,7195,3442,3753,0,0,0.5216122307157749,0.5216122307157749,0.01350694781848217,0.0007195
H80,H80_200s,Hotspot-High,684->15,684,15,False,,13,34.666666666666664,10.0,3.4666666666666663,11,0.4753295404040404,0.627682,0.705339,197,258,150,408,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,16->56,16,56,False,,12,32.0,10.0,3.2,13,0.46777399494949495,0.62731,0.689718,197,297,177,474,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,56->96,56,96,False,,12,32.0,10.0,3.2,16,0.4893299797979798,0.626033,0.692201,198,344,186,530,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,604->644,604,644,False,,13,34.666666666666664,10.0,3.4666666666666663,8,0.4723779444444444,0.62363,0.771686,198,305,196,501,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,96->56,96,56,False,,12,32.0,10.0,3.2,17,0.3966187373737374,0.617622,0.741387,198,243,88,331,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,683->16,683,16,False,,12,32.0,10.0,3.2,19,0.4563047474747475,0.61642,0.693295,198,216,147,363,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,563->603,563,603,False,,10,26.666666666666664,10.0,2.6666666666666665,28,0.46454544949494947,0.60622,0.649702,198,328,169,497,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,523->563,523,563,False,,6,16.0,10.0,1.6,32,0.4579912878787879,0.589573,0.684911,196,180,259,439,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,524->564,524,564,False,,10,26.666666666666664,10.0,2.6666666666666665,27,0.4377232575757576,0.588857,0.673808,198,220,183,403,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,564->604,564,604,False,,13,34.666666666666664,10.0,3.4666666666666663,6,0.4444541767676768,0.586213,0.712794,198,294,151,445,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,523->524,523,524,False,,2,5.333333333333333,10.0,0.5333333333333333,65,0.43007534343434345,0.581574,0.630839,198,188,112,300,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,55->15,55,15,False,,13,34.666666666666664,10.0,3.4666666666666663,3,0.3748566212121212,0.578717,0.659293,198,204,50,254,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,522->523,522,523,False,,2,5.333333333333333,10.0,0.5333333333333333,63,0.4053151262626263,0.575871,0.664484,198,169,87,256,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,95->55,95,55,False,,13,34.666666666666664,10.0,3.4666666666666663,5,0.3903136212121212,0.564914,0.652468,198,232,88,320,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,684->644,684,644,False,,13,34.666666666666664,10.0,3.4666666666666663,12,0.3526935202020202,0.557542,0.660849,198,194,62,256,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,683->643,683,643,False,,12,32.0,10.0,3.2,20,0.3586427121212121,0.557286,0.636847,198,217,34,251,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,521->522,521,522,False,,1,2.6666666666666665,10.0,0.2666666666666666,111,0.3818961161616162,0.547477,0.633829,198,113,36,149,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,56->16,56,16,False,,12,32.0,10.0,3.2,15,0.35625525252525253,0.546728,0.641307,198,185,33,218,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,643->603,643,603,False,,11,29.33333333333333,10.0,2.933333333333333,24,0.3725808939393939,0.544324,0.654256,198,238,54,292,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,644->604,644,604,False,,13,34.666666666666664,10.0,3.4666666666666663,9,0.3429111111111111,0.543906,0.641328,198,192,41,233,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,15->684,15,684,False,,13,34.666666666666664,10.0,3.4666666666666663,2,0.3307310404040404,0.512352,0.630202,198,182,26,208,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,563->523,563,523,False,,6,16.0,10.0,1.6,34,0.3274117121212121,0.509924,0.640265,198,119,25,144,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,603->563,603,563,False,,10,26.666666666666664,10.0,2.6666666666666665,30,0.31902478282828284,0.496351,0.555681,197,138,19,157,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,604->564,604,564,False,,13,34.666666666666664,10.0,3.4666666666666663,7,0.3173806414141414,0.490252,0.591411,198,144,20,164,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,16->683,16,683,False,,12,32.0,10.0,3.2,14,0.3290198787878788,0.488729,0.562386,198,171,8,179,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,524->523,524,523,False,,2,5.333333333333333,10.0,0.5333333333333333,66,0.32853441414141415,0.487068,0.652651,198,131,30,161,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,564->524,564,524,False,,10,26.666666666666664,10.0,2.6666666666666665,29,0.32762414646464644,0.467408,0.565953,198,134,16,150,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,520->521,520,521,False,,1,2.6666666666666665,10.0,0.2666666666666666,108,0.32241691919191917,0.466091,0.597195,195,49,3,52,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,523->522,523,522,False,,2,5.333333333333333,10.0,0.5333333333333333,64,0.2855193535353535,0.440174,0.57416,198,71,13,84,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,522->521,522,521,False,,1,2.6666666666666665,10.0,0.2666666666666666,112,0.23037931313131313,0.42952,0.463817,197,30,20,50,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,559->520,559,520,False,,1,2.6666666666666665,10.0,0.2666666666666666,118,0.24748085858585858,0.390005,0.438584,197,3,0,3,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,558->559,558,559,False,,1,2.6666666666666665,10.0,0.2666666666666666,117,0.1567479797979798,0.296795,0.415753,198,0,0,0,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,521->520,521,520,False,,1,2.6666666666666665,10.0,0.2666666666666666,110,0.12507552525252524,0.276368,0.350867,198,5,2,7,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,557->558,557,558,False,,1,2.6666666666666665,10.0,0.2666666666666666,115,0.12429264141414141,0.187449,0.239118,197,0,0,0,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,559->558,559,558,False,,1,2.6666666666666665,10.0,0.2666666666666666,119,0.0028340959595959596,0.020427,0.054072,53,0,0,0,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,558->557,558,557,False,,1,2.6666666666666665,10.0,0.2666666666666666,116,0.0008860252525252525,0.002403,0.057677,24,0,0,0,0,0,0,0,0,,,0.0,0.0
H80,H80_200s,Hotspot-High,520->559,520,559,False,,1,2.6666666666666665,10.0,0.2666666666666666,109,0.00037625757575757574,0.002403,0.010814,29,0,0,0,0,0,0,0,0,,,0.0,0.0
